OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
179,17031843100,980297.000000000000000,32379.000000000000000,1831169.492189999902621,6418.140816129999621,17031843100.000000000000000,17031843100.000000000000000,1308,310547.000000000000000
180,17031843600,410894.000000000000000,0.000000000000000,740069.519531000056304,3808.686012969999865,17031843600.000000000000000,17031843600.000000000000000,1313,62393.000000000000000
181,17031980100,2981781.000000000000000,0.000000000000000,5371588.855469999834895,9673.232464990000153,17031980100.000000000000000,17031980100.000000000000000,1318,18282.000000000000000
182,17031210800,162930.000000000000000,0.000000000000000,287812.535155999998096,2736.400356799999827,17031210800.000000000000000,17031210800.000000000000000,246,23522.000000000000000
183,17031220601,189121.000000000000000,0.000000000000000,341436.605469000001904,3054.455489620000208,17031220601.000000000000000,17031220601.000000000000000,251,39546.000000000000000
184,17031221000,220053.000000000000000,0.000000000000000,397336.335938000003807,2915.437014050000016,17031221000.000000000000000,17031221000.000000000000000,257,39340.000000000000000
185,17031221400,355032.000000000000000,0.000000000000000,642177.035156000056304,3869.839308810000148,17031221400.000000000000000,17031221400.000000000000000,261,59433.000000000000000
186,17031222600,160604.000000000000000,0.000000000000000,290317.421875000000000,2155.430705020000005,17031222600.000000000000000,17031222600.000000000000000,266,42256.000000000000000
187,17031230200,213033.000000000000000,0.000000000000000,385917.292969000001904,2505.555519630000163,17031230200.000000000000000,17031230200.000000000000000,271,40514.000000000000000
188,17031230800,204403.000000000000000,0.000000000000000,368241.765625000000000,3247.440520709999873,17031230800.000000000000000,17031230800.000000000000000,277,26979.000000000000000
189,17031240200,166088.000000000000000,0.000000000000000,300221.843750000000000,2190.878994889999831,17031240200.000000000000000,17031240200.000000000000000,282,30926.000000000000000
190,17031240800,168897.000000000000000,0.000000000000000,304397.542969000001904,2210.389565970000149,17031240800.000000000000000,17031240800.000000000000000,287,35315.000000000000000
191,17031241100,330814.000000000000000,0.000000000000000,597739.496093999943696,3278.837668449999910,17031241100.000000000000000,17031241100.000000000000000,290,72935.000000000000000
192,17031250800,574711.000000000000000,0.000000000000000,1019782.968750000000000,4282.243736209999952,17031250800.000000000000000,17031250800.000000000000000,318,115638.000000000000000
193,17031251600,480786.000000000000000,0.000000000000000,868167.667968999943696,3762.143381710000085,17031251600.000000000000000,17031251600.000000000000000,325,148602.000000000000000
194,17031252202,637446.000000000000000,0.000000000000000,1128497.085939999902621,4301.117994489999546,17031252202.000000000000000,17031252202.000000000000000,333,119859.000000000000000
195,17031804716,2318920.000000000000000,0.000000000000000,4246317.148439999669790,9728.282728300000599,17031804716.000000000000000,17031804716.000000000000000,817,535735.000000000000000
196,17031804808,1531200.000000000000000,0.000000000000000,2789828.152340000029653,7098.999642990000211,17031804808.000000000000000,17031804808.000000000000000,823,661333.000000000000000
197,17031805001,3097296.000000000000000,0.000000000000000,5617924.378910000436008,9888.897942929999772,17031805001.000000000000000,17031805001.000000000000000,828,1323226.000000000000000
198,17031805112,2995546.000000000000000,20794.000000000000000,5472038.753910000436008,11842.542099700000108,17031805112.000000000000000,17031805112.000000000000000,837,549632.000000000000000
199,17031805600,1890905.000000000000000,0.000000000000000,3424586.089840000029653,7644.436261519999789,17031805600.000000000000000,17031805600.000000000000000,846,792218.000000000000000
200,17031805802,1746701.000000000000000,25989.000000000000000,3235778.863280000165105,9397.763968720000776,17031805802.000000000000000,17031805802.000000000000000,850,638578.000000000000000
201,17031807700,1697094.000000000000000,0.000000000000000,3080492.085940000135452,8424.933822830000281,17031807700.000000000000000,17031807700.000000000000000,878,453584.000000000000000
202,17031808600,3812730.000000000000000,0.000000000000000,6922744.867189999669790,13370.577823300000091,17031808600.000000000000000,17031808600.000000000000000,889,2153995.000000000000000
203,17031809300,1017701.000000000000000,0.000000000000000,1845828.035159999970347,5550.220310669999890,17031809300.000000000000000,17031809300.000000000000000,896,430484.000000000000000
204,17031809800,597774.000000000000000,0.000000000000000,1087167.195310000097379,4212.361271380000289,17031809800.000000000000000,17031809800.000000000000000,901,281811.000000000000000
205,17031810502,1793870.000000000000000,0.000000000000000,3233283.632809999864548,7847.875468320000437,17031810502.000000000000000,17031810502.000000000000000,910,176640.000000000000000
206,17031811402,1618177.000000000000000,0.000000000000000,2925326.312500000000000,7031.006505059999654,17031811402.000000000000000,17031811402.000000000000000,922,374579.000000000000000
207,17031812100,1040870.000000000000000,0.000000000000000,1881228.355470000067726,5849.311364719999801,17031812100.000000000000000,17031812100.000000000000000,930,400269.000000000000000
208,17031271300,327413.000000000000000,0.000000000000000,591531.730468999943696,3264.730224970000108,17031271300.000000000000000,17031271300.000000000000000,346,38043.000000000000000
209,17031271800,205986.000000000000000,0.000000000000000,371974.906250000000000,2454.795347679999850,17031271800.000000000000000,17031271800.000000000000000,349,45112.000000000000000
210,17031282800,164409.000000000000000,0.000000000000000,297125.957030999998096,2722.505040149999786,17031282800.000000000000000,17031282800.000000000000000,356,26872.000000000000000
211,17031283800,376238.000000000000000,0.000000000000000,679592.480468999943696,3420.125761490000059,17031283800.000000000000000,17031283800.000000000000000,359,37806.000000000000000
212,17031300500,271031.000000000000000,0.000000000000000,486969.156250000000000,3195.744911589999901,17031300500.000000000000000,17031300500.000000000000000,366,51361.000000000000000
213,17031301100,211425.000000000000000,0.000000000000000,376465.457030999998096,3317.897204299999885,17031301100.000000000000000,17031301100.000000000000000,371,43698.000000000000000
214,17031301802,345011.000000000000000,0.000000000000000,626963.429688000003807,3288.548496160000013,17031301802.000000000000000,17031301802.000000000000000,377,70585.000000000000000
215,17031310400,124462.000000000000000,0.000000000000000,222183.402344000001904,2643.634957430000213,17031310400.000000000000000,17031310400.000000000000000,381,8440.000000000000000
216,17031320600,609069.000000000000000,549336.000000000000000,1068416.464840000029653,4584.793060469999546,17031320600.000000000000000,17031320600.000000000000000,389,73015.000000000000000
217,17031340500,435447.000000000000000,0.000000000000000,786214.070313000003807,3631.954247709999891,17031340500.000000000000000,17031340500.000000000000000,394,48283.000000000000000
218,17031351400,323957.000000000000000,0.000000000000000,584727.468750000000000,3259.138137899999947,17031351400.000000000000000,17031351400.000000000000000,400,49050.000000000000000
219,17031380500,191451.000000000000000,0.000000000000000,347898.929688000003807,2803.378995139999915,17031380500.000000000000000,17031380500.000000000000000,405,39408.000000000000000
220,17031381700,196802.000000000000000,0.000000000000000,350234.519530999998096,2820.807019649999802,17031381700.000000000000000,17031381700.000000000000000,410,18967.000000000000000
221,17031390300,327050.000000000000000,0.000000000000000,588768.417968999943696,3257.607226279999850,17031390300.000000000000000,17031390300.000000000000000,415,53587.000000000000000
222,17031400300,1385442.000000000000000,79000.000000000000000,2641830.187500000000000,8114.367689839999912,17031400300.000000000000000,17031400300.000000000000000,420,360315.000000000000000
223,17031410600,252244.000000000000000,0.000000000000000,456339.136719000001904,2798.628088659999776,17031410600.000000000000000,17031410600.000000000000000,427,83152.000000000000000
224,17031411200,402991.000000000000000,0.000000000000000,725933.039063000003807,3738.141757509999934,17031411200.000000000000000,17031411200.000000000000000,433,121005.000000000000000
225,17031420700,650530.000000000000000,0.000000000000000,1170570.023439999902621,4327.637842670000282,17031420700.000000000000000,17031420700.000000000000000,440,147177.000000000000000
226,17031430200,661348.000000000000000,0.000000000000000,1189424.644529999932274,4367.666050040000300,17031430200.000000000000000,17031430200.000000000000000,445,190226.000000000000000
227,17031812801,317375.000000000000000,0.000000000000000,569389.683593999943696,3193.594479230000161,17031812801.000000000000000,17031812801.000000000000000,938,81907.000000000000000
228,17031813200,1116204.000000000000000,0.000000000000000,2012434.109380000038072,5822.624465660000169,17031813200.000000000000000,17031813200.000000000000000,943,388232.000000000000000
229,17031813600,701701.000000000000000,0.000000000000000,1264939.468750000000000,5201.528015419999974,17031813600.000000000000000,17031813600.000000000000000,948,76062.000000000000000
230,17031814300,907133.000000000000000,0.000000000000000,1639010.105470000067726,5287.848008259999915,17031814300.000000000000000,17031814300.000000000000000,957,110427.000000000000000
231,17031814900,619046.000000000000000,0.000000000000000,1116762.390630000038072,4374.736325920000127,17031814900.000000000000000,17031814900.000000000000000,963,89946.000000000000000
232,17031816000,1262896.000000000000000,0.000000000000000,2309618.582030000165105,7099.001807370000279,17031816000.000000000000000,17031816000.000000000000000,975,365052.000000000000000
233,17031816300,923658.000000000000000,0.000000000000000,1661723.589840000029653,5212.746398010000121,17031816300.000000000000000,17031816300.000000000000000,978,160966.000000000000000
234,17031816700,1131237.000000000000000,0.000000000000000,2081899.417970000067726,7297.653352500000437,17031816700.000000000000000,17031816700.000000000000000,983,266177.000000000000000
235,17031817200,1091131.000000000000000,0.000000000000000,2013561.054689999902621,7432.715459299999566,17031817200.000000000000000,17031817200.000000000000000,989,268338.000000000000000
236,17031818200,2000808.000000000000000,0.000000000000000,3606721.003909999970347,7727.469195210000180,17031818200.000000000000000,17031818200.000000000000000,998,663568.000000000000000
237,17031818900,1484910.000000000000000,0.000000000000000,2690462.960940000135452,6820.578580100000181,17031818900.000000000000000,17031818900.000000000000000,1006,528402.000000000000000
238,17031819400,1650522.000000000000000,0.000000000000000,2971272.875000000000000,7077.940572970000176,17031819400.000000000000000,17031819400.000000000000000,1011,410598.000000000000000
239,17031820300,1388691.000000000000000,52580.000000000000000,2567471.363280000165105,7626.392813030000070,17031820300.000000000000000,17031820300.000000000000000,1024,286336.000000000000000
240,17031820902,2267569.000000000000000,0.000000000000000,4077499.707030000165105,9504.371265059999132,17031820902.000000000000000,17031820902.000000000000000,1035,190427.000000000000000
241,17031821102,1968487.000000000000000,0.000000000000000,3534602.867190000135452,8667.735017189999780,17031821102.000000000000000,17031821102.000000000000000,1039,456842.000000000000000
242,17031431200,655295.000000000000000,0.000000000000000,1178477.820310000097379,4341.482955059999767,17031431200.000000000000000,17031431200.000000000000000,453,179158.000000000000000
